Timeseries,settingsfile: D:\DRBWBM\DWB_CWatM_S\Tisa\settings_projections\isimip_historical\settings_tisa_isimip_hist.ini,Runnning date: Tue Dec 16 18:37:34 2025,CWATM: D:\DRBWBM\DWB_CWatM_S\CWatM_fromGitHub\CWatM\cwatm\run_cwatm.py Git-Branch:develop Hash:b703e486287fb4c64e0574f3adeade04f10cbdb0
07/11/1996,   21.9932,   6.10738,   4.22301,   4.88748,   9.72515,  0.567189,    10.658,   13.0085,   2.06076,   2.99941,   34.1329,   69.3755,   241.101
08/11/1996,   25.4098,   5.71317,   4.74006,   5.02091,   10.0268,  0.601552,   10.5279,     12.89,     1.675,   2.95262,   34.3291,   65.7766,   232.842
09/11/1996,   28.6696,   5.15348,   5.83786,   5.11107,   10.2652,  0.623712,   10.4811,   12.9176,   1.55789,   2.92675,   34.8926,   63.6801,       226
10/11/1996,   30.1963,   5.00783,   6.43134,   5.11236,   10.4656,  0.624194,     10.52,   13.1628,   1.44467,   2.90668,   35.8097,   62.2839,   220.816
11/11/1996,   30.3007,   4.97755,   6.36104,   5.10637,   10.7803,  0.620817,   10.5113,   13.4415,    1.3416,   2.91502,   36.2287,   60.6417,    216.92
12/11/1996,   29.5568,   4.93307,   6.09694,   5.09909,   11.3965,   0.62715,   10.4146,   13.5115,   1.25742,   2.96857,   36.1652,   59.1166,   213.835
13/11/1996,   28.6457,   4.89193,   5.82443,     5.055,    12.314,  0.634645,   10.2879,    13.432,   1.19066,   3.00283,   36.1496,   58.0385,   211.422
14/11/1996,   27.8935,   4.84324,   5.57116,   4.97462,   13.0665,  0.628323,   10.0971,   13.2428,   1.13823,   2.97927,   36.6496,   57.0695,   209.625
15/11/1996,   27.6404,   4.79488,   5.30138,   4.87205,   13.4928,    0.6055,    9.8229,   12.9225,   1.09876,   2.93446,    37.745,    56.116,   208.215
16/11/1996,   27.3809,   4.74519,   4.99157,   4.76446,   13.8802,  0.574767,   9.52055,   12.5458,   1.06775,   2.87846,   38.6752,    55.606,   207.114
17/11/1996,   26.3807,   4.67044,   4.65001,   4.65727,   14.1713,  0.543129,   9.22975,   12.1405,   1.04274,   2.83181,   38.8868,   55.4726,   206.483
18/11/1996,   24.7831,   4.56878,   4.30883,   4.55003,   14.1885,  0.514647,   8.97168,   11.7514,   1.02593,   2.79076,   38.4389,   55.1412,    206.36
19/11/1996,   23.0197,   4.44979,    3.9944,   4.43779,   13.9289,  0.488861,   8.73245,   11.3564,   1.01508,   2.76051,   37.6699,   54.5703,   206.454
20/11/1996,   21.3634,   4.32613,   3.72102,   4.32067,   13.5073,  0.465847,   8.50394,   10.9691,   1.00625,   2.73752,   36.8293,   53.6894,   206.557
21/11/1996,   19.9306,    4.2086,   3.48966,   4.20298,   13.0175,  0.445645,   8.28434,   10.6066,  0.996423,   2.72306,   36.0075,   52.1696,   206.439
22/11/1996,   18.7561,    4.1019,   3.29325,   4.09057,   12.5058,  0.428077,   8.07612,   10.2758,  0.990989,   2.71386,   35.2435,    50.178,   205.889
23/11/1996,   17.8345,   4.00473,   3.12264,    3.9855,   11.9674,  0.411351,   7.87214,   9.94744,  0.987607,   2.71556,   34.4503,   48.0465,   204.839
24/11/1996,   17.1493,   3.91758,   2.97882,   3.89606,   11.4409,  0.396986,   7.68505,   9.66434,  0.984249,   2.71629,    33.646,   46.0826,   203.483
25/11/1996,   16.8562,   5.21951,    2.8999,   3.91658,   12.2021,  0.596044,   8.02409,   12.5172,   2.17656,    2.8859,    33.589,   44.8281,   202.462
26/11/1996,   16.7226,   5.45624,   2.97096,   3.86848,   11.2155,   0.46868,   7.57478,   10.3012,    4.9828,   2.94982,   33.0183,   43.8086,   201.837
27/11/1996,   17.4417,   6.51511,   3.23047,   4.06259,   10.4127,  0.463644,     7.657,   9.93813,   2.32093,   2.87853,   32.9107,   43.7888,   201.277
28/11/1996,   21.5471,   5.53905,   3.78835,   4.35208,    10.085,   0.49222,   7.48117,   9.73025,   1.97959,   2.87091,   33.1061,    43.745,   201.006
29/11/1996,    25.746,   4.83777,   4.76744,   4.44527,   9.96551,  0.519376,   7.32644,   9.42572,   1.79105,   2.88003,   33.2675,    44.098,   200.966
30/11/1996,   25.0552,   5.98415,   5.26181,   4.33401,   9.80308,  0.553681,   7.32541,   9.86616,   1.60453,   3.00605,   33.7687,   45.6167,   201.592
01/12/1996,   25.0204,   10.8529,   5.34628,   4.29138,   11.8795,   1.34418,   9.14838,    23.726,   31.6065,   4.62838,    41.132,   49.6796,   207.389
02/12/1996,   32.9213,   10.7547,   5.60386,   4.50662,   12.1689,   1.22051,   9.07328,   18.7245,   13.2039,   5.01663,   44.0287,   54.1055,   221.128
03/12/1996,    49.008,   11.1503,     6.455,   5.35035,   13.6577,   1.81139,   9.78188,    24.129,   44.0297,   5.25171,   58.3408,   61.8302,   233.814
04/12/1996,   75.5616,   9.46125,   8.68959,   6.19242,   13.6476,   1.60861,   8.86301,   16.8314,   17.2648,   7.10514,   75.1744,   74.0553,    246.09
05/12/1996,   94.5109,   8.69145,   10.4394,   6.72433,   13.9806,   1.64952,   8.60463,   16.3086,   9.45368,   8.25131,   180.619,   95.2966,   261.614
06/12/1996,   90.4448,   8.57633,   10.3105,   6.79447,   15.0548,   1.65515,   8.88496,   16.8932,   6.74851,   8.15374,   248.269,   112.075,   287.154
07/12/1996,   82.7386,   12.1544,   9.75821,   6.59482,   17.8275,   2.00182,   10.1729,   21.6255,   12.0138,   7.13902,   222.264,   109.531,    322.29
08/12/1996,   79.4569,   13.5939,   9.63626,   6.28881,    21.058,   2.11079,     10.68,    22.045,   18.0146,    6.1818,   184.228,   99.4441,   365.448
09/12/1996,   82.5686,   17.8481,   10.1048,   6.58868,   24.1046,   2.43727,   11.2977,   27.9368,   30.4754,   6.53811,   155.361,   91.4977,   404.548
10/12/1996,   88.2741,   19.3508,   12.2311,   7.37766,   24.8515,   2.21061,   10.5471,    24.458,   28.7501,   7.69932,   134.029,   89.5206,   431.281
11/12/1996,   106.052,   16.5194,   14.2786,   7.94889,   25.9631,   2.01644,   9.76951,   21.7341,   16.3246,   9.12132,   122.954,   98.8391,   441.899
12/12/1996,   131.383,   13.2569,     15.15,   7.76127,   27.7014,   1.89144,   9.47843,   20.5837,     13.04,   10.9903,   119.989,    118.79,   447.247
13/12/1996,   125.954,   12.0571,   15.3153,   7.34404,   30.3822,   1.84839,    9.6024,   19.9363,   12.9058,   12.3058,    139.97,   123.927,   451.249
14/12/1996,   112.221,   15.0986,   15.7259,    7.2179,   33.5947,   2.15047,    10.342,   23.9648,   31.3615,   13.3258,   193.625,   128.299,   456.585
15/12/1996,   125.978,   19.0445,   17.0428,    7.2699,   34.4335,   1.99632,   9.89482,   20.5531,   17.2162,   13.1944,   193.261,   130.878,   466.586
16/12/1996,   141.498,   18.4277,   18.1713,   7.20261,   35.7844,   1.85672,   9.35476,   19.5093,   13.7826,   14.7807,   191.891,   135.611,   482.995
17/12/1996,   129.538,   15.7835,   17.4941,   6.87373,   38.0539,    1.6739,   8.73476,   18.1836,   12.0286,   16.4273,   271.427,   173.253,   508.822
18/12/1996,   115.936,   15.1786,   15.3425,   6.43024,   41.2163,   1.49544,   8.23477,   16.7888,    10.832,   16.5049,   357.582,   257.206,   582.166
19/12/1996,   104.684,   19.8771,   13.0126,   6.02438,    43.019,   1.35265,   7.81644,   15.4243,   9.85532,   16.4789,   338.392,   229.037,   665.639
20/12/1996,   95.0245,   21.0328,   11.0533,   5.69714,   41.7805,   1.24256,    7.4531,   14.2271,    9.2222,   18.3536,   286.651,   196.583,   718.357
21/12/1996,   86.0585,   18.9731,   9.55439,    5.4242,   38.6526,   1.15086,    7.1329,   13.2341,   8.98551,   20.5716,    236.49,   178.647,   748.325
22/12/1996,   76.0522,   17.0066,   8.43169,    5.1756,   34.8435,   1.06603,   6.84176,    12.351,   7.87103,   20.7364,   197.522,   170.768,   757.508
23/12/1996,    66.188,   15.4706,   7.59445,   4.94427,   31.2999,  0.989782,   6.57957,   11.6343,   7.03941,   20.1114,   168.477,   156.893,   748.758
24/12/1996,    57.928,   14.3582,   6.98479,   4.73858,   28.1997,  0.921633,   6.34454,   11.0383,   6.33303,    19.095,   148.225,   139.593,   726.173
25/12/1996,    51.412,   13.4227,   6.52066,    4.5523,   25.5745,  0.861461,   6.13181,   10.5319,   5.72591,   17.8039,   134.536,   123.897,   698.884
26/12/1996,   46.3941,   12.6589,   6.13364,   4.37331,   23.4107,  0.808458,   5.93914,   10.0927,   5.20256,   16.4126,   124.593,   110.896,   672.232
27/12/1996,   42.4189,    12.059,   5.81546,   4.20646,   21.6664,  0.761848,   5.76719,   9.70808,   4.81554,   15.0324,    116.58,   101.187,   648.287
28/12/1996,   39.5617,   13.2548,   5.60673,   4.05936,   21.2639,  0.847095,   5.90455,   10.7875,   5.56743,   13.8001,   110.164,   94.3911,   627.097
29/12/1996,   37.4913,   13.9373,   5.67181,   3.93314,   19.4284,  0.763489,   5.68624,   9.71403,   5.51214,   12.6303,   105.558,   89.4841,   607.765
30/12/1996,   35.8263,   12.9176,   5.79194,     3.831,   18.2029,  0.737869,   5.67563,   9.37668,   4.47917,   11.6187,   102.298,    84.375,   589.089
31/12/1996,   34.4283,    11.804,   6.02536,   3.77061,   17.3275,   0.72305,   5.58168,   9.16671,   4.10287,   10.7695,   99.6712,   78.2902,   569.741
01/01/1997,   33.1387,   11.4407,   6.42665,   3.73045,   16.6413,  0.699012,   5.46443,   8.94702,   3.83668,   10.0853,   96.6791,   73.2438,   549.855
02/01/1997,   31.7664,   11.1513,   6.51139,   3.66153,   16.2078,  0.665402,   5.34616,    8.7788,   3.63746,   9.56326,   93.5752,   69.7531,   530.336
03/01/1997,   30.5392,   10.7825,   6.36385,   3.57492,   15.9977,  0.628854,    5.2463,   8.65485,   3.14364,   9.13284,   90.5368,   66.4328,   511.461
04/01/1997,   29.5331,   10.3467,   6.28913,   3.49775,   16.0342,   0.59608,   5.17329,   8.55672,   2.88873,   8.73022,   87.6943,   63.4407,   492.773
05/01/1997,   28.6558,   9.87844,   6.36006,   3.43552,   16.1614,   0.56785,   5.11879,   8.45487,   2.68148,   8.34949,   85.0935,   61.1251,   474.558
06/01/1997,   27.8134,    9.4146,   6.50733,   3.38393,   16.1707,  0.542212,   5.07208,   8.33011,   2.50045,   7.98849,   82.6659,   59.2289,   457.102
07/01/1997,   26.9781,   8.98054,    6.6667,   3.33814,   16.0681,   0.51834,   5.02883,    8.1945,   2.33994,   7.63873,    80.457,    57.495,   440.485
08/01/1997,   26.2172,    8.9006,   6.82573,   3.29553,   15.9874,  0.499301,   5.03137,    8.3523,    2.3264,   7.28574,   78.5331,   55.7684,    424.74
09/01/1997,   25.5034,   8.59616,   7.05049,   3.25626,   15.9673,  0.478034,   4.96093,   8.01284,   2.76564,   6.94498,   76.8373,   54.1569,   409.744
10/01/1997,   24.7992,   8.21088,   7.24651,   3.22234,   16.0321,  0.462554,   4.92445,   7.81724,   2.14881,   6.67332,   75.1633,   52.7655,   395.641
11/01/1997,   24.1407,    7.8539,   7.49768,   3.20285,   16.1452,  0.449244,   4.88933,   7.67621,   1.96685,   6.43287,   73.4883,   51.4775,   382.501
12/01/1997,   23.5863,   9.47428,   7.77806,   3.24914,   16.7111,  0.637626,   5.35699,   10.3082,   2.87134,   6.61318,   72.7963,   51.0737,    371.57
13/01/1997,   23.2386,   13.2638,   8.05299,    3.3111,   17.7143,  0.860478,   6.12101,   13.5714,   13.3864,   6.97198,    73.969,    51.959,   365.288
14/01/1997,   24.2602,   19.5613,   8.59924,   3.59866,   19.5659,  0.696457,   7.16259,   12.1812,   7.51992,    6.9539,   74.5251,   53.7299,   360.511
15/01/1997,   30.6796,   19.5809,   10.0693,   4.23833,   19.0446,  0.760561,   6.82492,   10.6715,   4.92439,   6.81781,    77.949,    57.339,   355.194
16/01/1997,   49.6467,    14.979,   12.0039,   5.22873,   19.5837,  0.842525,   6.67008,   10.4232,   4.42153,   8.01678,   84.0891,   64.3678,    351.75
17/01/1997,    64.303,   11.9504,   13.0858,   6.09862,   20.3334,  0.844053,   6.46147,   10.3624,   3.93183,   9.74732,    95.804,   74.9671,   352.134
18/01/1997,   67.0152,    11.337,   12.4966,   6.28364,   22.4008,  0.800201,   6.40929,   10.6344,   3.57852,   9.55057,   128.232,   86.9782,   357.149
19/01/1997,   64.0074,   11.3373,   11.7057,   5.87796,   25.5835,  0.769914,   6.50789,   11.2135,   3.30195,   8.70577,   142.065,    89.794,   365.216
20/01/1997,   61.7221,   11.5617,    11.537,   5.54053,   27.7752,  0.768594,   6.58865,   11.7038,   3.04975,   7.94425,   136.147,     83.09,   372.257
21/01/1997,   57.1541,   12.0766,     11.63,   5.40302,   28.3801,  0.773638,   6.48628,   11.7296,    2.8226,   7.59974,   125.258,   75.7292,   376.857
22/01/1997,   49.6207,   12.3528,   11.5342,   5.31178,   28.9441,  0.759568,   6.28708,   11.4527,   2.61497,   7.84295,   113.164,    70.323,   378.349
23/01/1997,   42.6574,   12.1269,   11.1408,   5.16015,   30.0806,  0.724241,    6.1186,   11.0367,   2.42936,   8.29191,    102.53,   68.5545,   376.251
24/01/1997,   37.2886,   11.6618,   10.5644,   4.96464,   30.9298,  0.679538,   6.02218,   10.5954,   2.26698,   8.44152,   94.5567,    69.237,   371.692
25/01/1997,   33.3346,   11.1603,   9.96325,   4.78474,   30.8878,  0.636146,   5.97057,   10.1709,     2.125,   8.31352,   88.9838,   67.4039,   364.941
26/01/1997,   30.2697,   10.6998,   9.43881,   4.65886,   30.0442,  0.599229,    5.9299,   9.77735,    2.0015,   8.07697,   84.6968,   63.2019,   355.315
27/01/1997,   27.7709,   10.2971,   9.02501,   4.58592,   28.7047,  0.569773,   5.88378,   9.42812,   1.89268,   7.85701,    81.159,   58.5768,   344.053
28/01/1997,   25.6961,   9.93714,   8.71495,   4.53583,   27.1756,  0.545682,   5.82762,   9.12599,   1.79596,   7.70799,   78.1492,   54.2086,    333.04
29/01/1997,   23.9593,   9.62052,   8.48225,   4.47604,   25.7019,  0.524698,   5.76165,   8.87029,   1.71118,     7.627,   75.5934,   50.2184,   323.462
30/01/1997,   22.4998,    9.3345,   8.29468,   4.38997,   24.4146,  0.505519,   5.68668,   8.65314,   1.63514,   7.56767,   73.4164,   46.6701,    315.83
31/01/1997,   21.5153,   86.4414,   8.47916,   4.50186,   27.1137,   2.99652,   7.89154,   28.7532,   51.8728,   8.20737,   77.5483,   46.4857,   315.883
01/02/1997,   20.9039,   92.5492,   10.3645,   4.71961,   27.4036,    4.3937,   9.29477,   15.4563,   17.5945,   7.87673,   76.3428,   44.7119,   321.179
02/02/1997,    22.901,   88.6328,   16.5838,    5.3508,   28.3482,   6.94283,   9.77329,   24.2389,   17.5429,   8.32054,   81.8904,   46.9652,   328.174
03/02/1997,   34.5626,   64.4805,   25.7177,   6.21385,   29.8768,   3.93633,   8.44589,   23.0009,   9.39829,   8.48789,   89.8079,   49.6096,   338.533
04/02/1997,   60.2538,   46.6177,   28.2088,   7.19702,   36.8742,    2.7999,   8.16749,   39.8182,   9.55083,   19.3293,   111.091,   56.6696,    349.55
05/02/1997,   73.5472,   75.3299,   25.1006,   8.37336,    52.826,   3.16045,   8.63119,   41.2976,   17.6198,   21.5372,   180.349,   62.8727,   363.893
06/02/1997,   82.2472,   74.8834,   21.2381,   12.0269,   63.7825,   8.57932,   10.5633,   36.0275,   18.8495,   19.1299,   229.035,    69.492,   381.198
07/02/1997,   134.583,   52.2134,   20.8386,    23.503,   73.6329,   10.1036,   11.5352,   45.1283,   24.8723,   16.2045,   225.796,   73.7971,   408.438
08/02/1997,    359.95,   46.1725,   29.0957,   74.5648,   80.1323,   9.10882,   15.7228,   42.1433,    28.882,   16.5216,   208.207,   79.1727,   446.028
09/02/1997,   554.667,   39.2035,   40.5996,   100.378,   109.012,   8.82099,   23.9072,   53.8612,   21.3143,   23.7732,   193.959,   122.417,   488.023
10/02/1997,   590.745,    35.023,   39.0253,   85.2868,   162.275,   7.77592,   44.9556,   75.2648,    16.373,   32.6331,   217.245,   210.095,    547.87
11/02/1997,   455.133,   31.1147,   33.1632,   63.0568,   155.267,   6.98339,   53.4978,   89.6868,   14.4728,   42.6143,   269.833,   464.166,   699.077
12/02/1997,   327.237,   29.1062,   27.8627,   44.8458,   130.691,   6.24243,   46.4741,    81.373,   17.2659,   42.7803,    289.76,   513.327,   881.384
13/02/1997,   233.857,   27.2128,   24.1425,   32.1126,   107.153,   5.12029,   37.9564,   67.4442,   13.8872,   40.2442,   271.762,   521.395,   988.376
14/02/1997,   170.887,   24.7682,   21.6867,   23.7744,   91.8319,   4.72994,   30.8341,   59.6152,   26.6231,   39.5391,    264.61,   475.898,   1028.32
15/02/1997,   132.558,   28.2305,   20.2423,   18.8133,   82.0185,   4.62301,   25.6446,   50.5748,   15.5365,    39.227,   293.438,   409.381,   1018.98
16/02/1997,    121.81,   33.2221,   19.4131,    16.339,   72.6012,   4.17259,    20.847,   40.3117,   13.7787,   37.6298,   331.426,   347.359,   993.878
17/02/1997,    123.06,    26.698,   18.8022,   14.9915,   66.8433,   3.50331,   17.2178,   33.9163,   12.6889,   35.7138,   360.766,   302.617,    1000.3
18/02/1997,    125.79,   21.9956,   17.8314,   13.0896,   63.4275,   2.97513,   14.8514,   29.3468,   11.8774,   32.9284,   375.976,   269.989,   1059.33
19/02/1997,   134.613,   23.0138,   16.1362,   11.1887,   61.2171,   2.66014,   13.0673,   26.1508,   15.7395,   30.6074,   360.024,   231.283,   1144.78
20/02/1997,   134.135,    26.603,    14.965,   10.1627,   58.9878,   2.44053,   11.7681,   22.7758,   13.2437,   28.3394,   323.116,   193.988,   1206.26
21/02/1997,   120.678,   24.1387,    14.882,   9.99814,   57.0397,   2.29489,   10.7369,   20.7605,    10.907,   26.0043,   282.094,   165.169,   1217.46
22/02/1997,   101.641,   21.5426,   15.4332,    9.9088,   55.8584,   2.14111,   9.94279,   19.4533,   9.83994,   23.7121,   246.135,   148.782,   1185.74
23/02/1997,   86.5968,    20.989,   15.5638,   9.46185,    55.488,   1.99516,   9.40066,   18.6035,   9.07485,   21.8331,   217.014,   145.229,   1131.81
24/02/1997,     76.59,   20.3639,   15.3579,   8.91821,   55.2813,   1.88108,   9.07831,   17.9832,   8.37424,   20.4794,   194.392,   144.766,   1072.47
25/02/1997,   68.6102,   19.6164,   15.2543,   8.52953,   54.9212,    1.7915,   8.89179,   17.5138,   7.80941,   19.4044,   178.798,    137.26,   1010.16
26/02/1997,   60.8628,    18.858,   15.3009,   8.28655,   54.4584,   1.73688,   8.65719,   17.0321,   9.36522,   18.3448,   168.206,   125.814,   947.098
27/02/1997,   54.5341,   18.4722,   15.4156,   8.18121,   54.3691,   1.78131,   8.51194,    17.436,   13.6263,   17.2719,   160.492,   114.153,   889.801
28/02/1997,    49.879,   18.3195,   15.6977,   8.18389,   53.1473,   1.73175,   8.29266,   16.4287,   13.3442,   16.2753,   154.029,   103.056,   838.717
01/03/1997,   49.4585,   17.9366,   16.2204,    8.3892,   52.5481,   1.77028,   8.10808,   16.0845,   15.7337,   15.3717,   148.619,   94.5572,   794.861
02/03/1997,   51.9308,   17.5585,   16.8865,   8.71017,   52.9282,   2.03546,   8.34454,   18.2213,   23.5009,   14.7652,   146.244,   89.9402,   759.197
03/03/1997,   52.0798,   17.8207,   17.4098,   9.04997,   52.6387,   2.31316,   8.42631,    17.378,   20.7139,   13.9446,   147.964,    88.277,   730.494
04/03/1997,     57.18,   17.7238,   18.3274,   9.50833,   53.4777,    2.9051,   8.73852,   19.0891,   16.9069,    13.264,    153.08,   85.4461,   707.171
05/03/1997,   71.3912,   17.2505,   20.1049,   10.2363,   54.3205,   3.14163,   9.37353,   22.0317,   14.3604,    12.689,   157.422,   79.3694,   685.918
06/03/1997,   87.3188,   17.3597,   21.9475,   10.9604,   56.2048,   3.17226,   10.2029,   25.7811,   12.4478,   12.1686,   160.504,   74.8536,   666.133
07/03/1997,   90.5341,   17.8013,   23.3768,    11.608,   59.8111,    3.1389,   11.1407,   27.8097,   11.2446,   11.6887,   162.875,   71.9521,   648.472
08/03/1997,   87.8469,   18.2988,   24.4501,     12.09,   64.1867,   2.99976,   11.8486,   28.3377,   10.3485,   11.2269,   163.835,   69.6153,   631.964
09/03/1997,   82.4999,   17.9762,   24.9377,    12.096,   68.3654,   2.81643,   11.8335,    27.429,   9.62528,    10.795,   161.927,   67.2688,   615.795
10/03/1997,   74.7277,   17.1582,   24.3114,   11.6156,   71.5918,   2.66689,   11.3271,   25.5918,   10.1825,   10.4086,   155.482,   64.4477,   599.372
11/03/1997,   66.2419,   16.3441,   22.7596,   10.8955,   72.7813,    2.5506,    10.638,    23.453,   12.3267,    10.072,   145.809,   61.7943,   582.321
12/03/1997,   59.1052,   15.6508,   21.1007,   10.2313,   71.7394,    2.4769,   9.93796,    21.457,    13.962,    9.7733,   136.453,   59.7728,   564.579
13/03/1997,   53.6338,   15.0396,    19.962,   9.76116,   68.8474,   2.48921,   9.34318,   19.9111,   14.3716,    9.5083,   129.496,   58.1137,   546.608
14/03/1997,   50.6394,   14.6024,   19.8396,   9.60008,   65.1589,   2.59106,   8.93125,   19.1239,   13.9385,   9.26717,   124.595,    56.878,   529.654
15/03/1997,   53.4622,   14.2521,   21.2128,   9.90314,   61.8759,   2.81679,    8.8782,   19.5732,    13.366,   9.06422,   121.316,   56.4691,   515.442
16/03/1997,   86.2887,   13.8708,   25.0192,   10.9636,   59.9426,   3.14917,   9.47313,   22.5231,   12.9475,   8.91473,   119.356,    57.484,   505.466
17/03/1997,    147.65,    13.625,    32.273,     13.04,   60.6948,   3.47069,   10.6094,    27.777,   14.6409,   8.88595,   120.728,   59.9386,   501.372
18/03/1997,   200.176,   13.4672,   47.3677,   16.5239,    65.809,   3.81527,   11.8948,    31.501,   13.6834,   8.83379,   130.085,   62.5895,   501.509
19/03/1997,    252.65,   13.7276,   80.1494,   24.0805,   79.6856,    4.8357,   14.2886,   39.4271,   28.8716,   9.00102,   154.633,   68.0665,   506.228
20/03/1997,   325.157,   14.4896,   127.301,   34.6317,   112.797,   6.09223,   20.1174,   43.2822,   18.8272,   8.89293,   189.518,   75.6059,   516.873
21/03/1997,   359.772,   15.3256,    168.82,   42.7167,   189.592,   7.03704,   37.8586,   67.8129,   14.4766,   8.79096,   220.105,   85.6748,   535.562
22/03/1997,   369.723,   15.1661,    202.65,   46.6206,   276.991,   7.60515,   51.0462,   97.8117,   12.3017,   8.67207,   249.135,   95.0982,   563.536
23/03/1997,   406.416,   14.0055,   217.368,   51.6551,   347.848,   7.89447,   64.1691,   117.959,   13.2689,   8.54624,   295.817,   104.821,   596.136
24/03/1997,   428.136,   13.8491,   215.166,   51.0288,   395.484,   7.77028,   67.1061,    119.94,    13.652,    8.4502,   338.633,   312.515,   683.734
25/03/1997,   399.027,   15.3672,    216.02,   45.5069,   408.734,   8.90718,   62.1506,    121.67,    36.162,   9.26823,   364.096,   354.496,   849.325
26/03/1997,   405.022,   17.5494,   237.197,    45.833,   409.551,    10.652,   62.0668,   121.468,   22.7186,   12.3112,   374.072,   418.959,   989.687
27/03/1997,   441.142,   17.9133,   286.656,    71.572,   444.685,   11.6881,   85.4716,   162.351,   17.1451,   16.0399,   384.853,   446.453,   1158.02
28/03/1997,   466.287,   16.2421,   337.936,   79.4637,   555.927,    12.768,   112.288,   211.675,   14.3104,   16.6259,   400.995,    464.62,   1395.02
29/03/1997,   506.684,   14.6795,   362.561,   77.0465,   664.608,   13.3161,   122.431,   227.421,   12.7877,   16.2994,   411.796,    501.05,   1758.25
30/03/1997,    518.94,   14.2764,   355.082,   72.2487,   720.097,   13.2194,   122.125,   226.269,    11.757,    15.604,   420.777,   539.461,    2182.2
31/03/1997,   512.955,   14.1997,   322.484,   64.1988,   716.466,   12.9314,   139.285,   234.897,   10.9207,   14.8822,   442.308,   570.832,   2563.26
01/04/1997,   498.492,   14.1516,   274.778,   55.0693,   668.435,   12.7434,   153.467,   253.486,   11.2302,   13.9979,   483.072,   599.519,   2933.33
02/04/1997,    467.45,   14.2227,   225.419,   47.9006,   592.116,   12.2958,   174.076,   267.652,   10.4383,   13.0732,   490.225,   626.718,   3374.43
03/04/1997,   410.612,   14.2144,   183.009,   43.6275,   506.968,   11.3463,   167.695,   257.726,   9.40105,   12.4261,   470.025,   631.565,   3793.26
04/04/1997,    337.38,   13.9515,   149.885,   39.3922,   426.419,   10.2387,   142.734,   222.358,   8.54227,   11.7756,   429.392,   603.301,   4050.65
05/04/1997,   274.481,   13.2234,   126.487,   34.5119,   356.107,   9.06792,   117.728,   186.579,   7.81924,   11.1705,   385.756,   549.421,   4090.08
06/04/1997,   227.313,   12.8457,   112.676,   30.2166,   299.595,   8.07264,   98.9164,   158.406,   7.28683,   10.6674,   337.207,    486.89,   3947.41
07/04/1997,   191.144,   12.5967,   104.362,   27.0768,   258.114,   7.48441,   85.2911,   140.825,    6.7878,   10.1479,    295.73,   424.753,      3675
08/04/1997,   165.995,   12.3754,   98.5371,   24.7298,   230.351,   7.12984,   76.3532,   137.379,   6.26379,   9.75205,   260.048,   370.516,   3339.33
09/04/1997,   157.856,   12.1537,   93.2015,   22.8816,   211.798,   6.87367,   78.7403,   145.462,   5.76573,   9.36202,     234.6,   325.768,   2991.39
10/04/1997,   162.653,   11.9079,   88.2667,   22.0835,   198.784,   6.82018,   93.6684,   161.957,   5.30476,   8.94821,   221.855,   292.667,   2664.73
11/04/1997,   170.767,   11.6467,   83.2768,   22.8277,   189.084,   6.89246,   101.524,    172.04,   4.90189,    8.6581,   218.767,   270.827,   2379.95
12/04/1997,   170.824,   11.3852,   77.6731,   22.6549,   181.431,    6.8406,   101.302,   173.141,   4.54379,   8.39804,    215.85,   255.556,   2142.19
13/04/1997,   166.916,   11.1118,   72.0524,   21.1205,   172.632,    6.4552,    99.655,   171.911,   4.19755,   8.13843,   211.668,   246.142,   1948.33
14/04/1997,   166.721,   10.8119,   66.3112,    19.481,   162.435,   5.80129,   98.7792,   169.406,   3.89738,   7.89414,   209.646,   241.535,   1794.79
15/04/1997,   165.512,   10.4415,   60.4546,   18.1179,    152.42,     5.028,   97.2535,   164.808,   3.79146,   7.70902,   209.958,   239.863,   1677.79
16/04/1997,   162.155,    10.232,    54.716,   16.9918,   142.851,   4.29614,   93.0577,   157.041,   3.50278,   7.52576,   211.932,    238.93,   1589.84
17/04/1997,   159.382,   10.0272,   49.4424,    16.015,   133.058,   3.68022,   85.9135,   145.441,   3.26986,   7.23052,   211.827,   233.513,   1521.59
18/04/1997,   155.617,   9.77035,   45.0667,   15.2164,   123.147,    3.1897,   77.8082,   131.918,   3.02672,   6.91475,   208.392,   223.548,   1466.06
19/04/1997,   148.131,   9.08504,   41.9967,   14.5571,   114.144,   3.04408,   70.7941,   121.707,   5.76611,    6.7647,   202.201,   213.379,   1421.31
20/04/1997,   140.967,   8.94605,   40.5765,   14.1474,   106.456,   2.87997,   64.7877,   110.743,   7.61074,   6.58096,   192.551,   203.183,   1381.39
21/04/1997,   144.445,   8.60548,   41.1647,   14.1854,   99.5152,   2.61881,   59.9452,   100.929,   5.68489,    6.1946,   183.508,   193.123,   1340.76
22/04/1997,   149.402,   8.28663,   42.5315,   14.8413,   95.7499,   2.53967,   56.9095,   96.4454,   3.99609,   5.88523,   174.886,   182.472,   1298.13
23/04/1997,   144.824,   7.99836,   42.3387,   15.0056,   94.9453,   2.64302,     54.13,   94.9741,    3.9617,   5.77115,    166.62,   171.844,   1253.99
24/04/1997,   137.003,   9.09177,   41.5268,    14.734,   95.8334,   2.91658,    52.153,   94.1009,   4.54974,   5.74843,   156.682,   161.154,   1207.38
